iso3_a,iso3_b,year,war
CHN,NTH,1966,0
USA,SPN,1866,0
SPN,USA,1866,0
CHN,IND,1967,0
IND,CHN,1967,0
UKG,SPN,1969,0
SPN,UKG,1969,0
HUN,ROU,1971,0
ROU,HUN,1971,0
CZE,ROU,1971,0
ROU,CZE,1971,0
ROU,RUS,1971,0
RUS,ROU,1971,0
ALB,YUG,1976,0
YUG,ALB,1976,0
RUS,FIN,1919,0
RUS,FIN,1920,0
FIN,RUS,1919,0
FIN,RUS,1920,0
ARG,GMY,1917,0
GMY,ARG,1917,0
ARG,GMY,1914,0
ARG,GMY,1915,0
GMY,ARG,1914,0
GMY,ARG,1915,0
ARG,FRN,1916,0
FRN,ARG,1916,0
UKG,SWD,1915,0
SWD,UKG,1915,0
CAN,SAL,1932,0
SAL,CAN,1932,0
USA,GTM,1911,0
GTM,USA,1911,0
ITA,TUR,1825,0
TUR,ITA,1825,0
ITA,TUR,1924,0
TUR,ITA,1924,0
GRC,TUR,1888,0
TUR,GRC,1888,0
BRA,UKG,1839,0
BRA,UKG,1840,0
BRA,UKG,1841,0
BRA,UKG,1842,0
UKG,BRA,1839,0
UKG,BRA,1840,0
UKG,BRA,1841,0
UKG,BRA,1842,0
FRN,PRT,1857,0
FRN,PRT,1858,0
PRT,FRN,1857,0
PRT,FRN,1858,0
FRN,MAR,1960,0
MAR,FRN,1960,0
UKG,JPN,1940,0
JPN,UKG,1940,0
UKG,TUR,1876,0
TUR,UKG,1876,0
BRA,FRN,1826,0
FRN,BRA,1826,0
COL,FRN,1833,0
FRN,COL,1833,0
USA,PER,1852,0
PER,USA,1852,0
COL,UKG,1856,0
COL,UKG,1857,0
UKG,COL,1856,0
UKG,COL,1857,0
BRA,UKG,1862,0
BRA,UKG,1863,0
UKG,BRA,1862,0
UKG,BRA,1863,0
ARG,UKG,1880,0
UKG,ARG,1880,0
COL,ITA,1885,0
COL,ITA,1886,0
ITA,COL,1885,0
ITA,COL,1886,0
GMY,NOR,1911,0
NOR,GMY,1911,0
UKG,ITA,1911,0
ITA,UKG,1911,0
PRT,GMY,1914,0
PRT,GMY,1915,0
GMY,PRT,1914,0
GMY,PRT,1915,0
GMY,SWD,1914,0
GMY,SWD,1915,0
GMY,SWD,1916,0
GMY,SWD,1917,0
GMY,SWD,1918,0
SWD,GMY,1914,0
SWD,GMY,1915,0
SWD,GMY,1916,0
SWD,GMY,1917,0
SWD,GMY,1918,0
USA,MEX,1915,0
MEX,USA,1915,0
CHN,JPN,1918,0
CHN,JPN,1919,0
JPN,CHN,1918,0
JPN,CHN,1919,0
ITA,ALB,1920,0
ALB,ITA,1920,0
RUS,AFG,1922,0
AFG,RUS,1922,0
ITA,YUG,1923,0
YUG,ITA,1923,0
RUS,AFG,1925,0
RUS,AFG,1926,0
AFG,RUS,1925,0
AFG,RUS,1926,0
SWZ,GMY,1940,0
GMY,SWZ,1940,0
JPN,THI,1941,0
THI,JPN,1941,0
SWZ,GMY,1943,0
GMY,SWZ,1943,0
COL,GMY,1943,0
GMY,COL,1943,0
GMY,HUN,1944,0
GMY,HUN,1945,0
HUN,GMY,1944,0
HUN,GMY,1945,0
FRN,THI,1946,0
THI,FRN,1946,0
IRQ,ISR,1948,1
ISR,IRQ,1948,1
EGY,ISR,1948,1
EGY,ISR,1949,1
ISR,EGY,1948,1
ISR,EGY,1949,1
SYR,ISR,1948,1
ISR,SYR,1948,1
LBN,ISR,1948,1
ISR,LBN,1948,1
JOR,ISR,1948,1
JOR,ISR,1949,1
ISR,JOR,1948,1
ISR,JOR,1949,1
FRN,TUN,1959,0
TUN,FRN,1959,0
CHN,NPL,1960,0
NPL,CHN,1960,0
RUS,JPN,1961,0
JPN,RUS,1961,0
USA,FRN,1865,0
USA,FRN,1866,0
FRN,USA,1865,0
FRN,USA,1866,0
USA,DOM,1961,0
DOM,USA,1961,0
USA,ECU,1963,0
ECU,USA,1963,0
UKG,ZWE,1965,0
UKG,ZWE,1966,0
ZWE,UKG,1965,0
ZWE,UKG,1966,0
ZMB,ZWE,1965,0
ZMB,ZWE,1966,0
ZWE,ZMB,1965,0
ZWE,ZMB,1966,0
USA,ECU,1967,0
ECU,USA,1967,0
USA,CAM,1968,0
USA,CAM,1969,0
CAM,USA,1968,0
CAM,USA,1969,0
CHN,RVN,1968,0
RVN,CHN,1968,0
RUS,GHA,1968,0
RUS,GHA,1969,0
GHA,RUS,1968,0
GHA,RUS,1969,0
ARG,URY,1973,0
URY,ARG,1973,0
URY,NOR,1973,0
NOR,URY,1973,0
CHN,JPN,1919,0
JPN,CHN,1919,0
USA,JPN,1937,0
JPN,USA,1937,0
UKG,JPN,1937,0
JPN,UKG,1937,0
UKG,DNK,1961,0
DNK,UKG,1961,0
NTH,IDN,1953,0
IDN,NTH,1953,0
TAW,MMR,1953,0
MMR,TAW,1953,0
USA,CHN,1960,0
CHN,USA,1960,0
USA,BRA,1903,0
BRA,USA,1903,0
USA,TAW,1949,0
USA,TAW,1950,0
TAW,USA,1949,0
TAW,USA,1950,0
UKG,TAW,1949,0
TAW,UKG,1949,0
UKG,TAW,1950,0
TAW,UKG,1950,0
UKG,CHN,1950,0
CHN,UKG,1950,0
FRN,CHN,1950,0
CHN,FRN,1950,0
PRY,ARG,1850,0
PRY,ARG,1851,0
ARG,PRY,1850,0
ARG,PRY,1851,0
BRA,UKG,1838,0
UKG,BRA,1838,0
USA,SPN,1864,0
SPN,USA,1864,0
THI,LAO,1969,0
LAO,THI,1969,0
THI,LAO,1970,0
LAO,THI,1970,0
MMR,THI,1953,0
THI,MMR,1953,0
FRN,THI,1948,0
THI,FRN,1948,0
FRN,CHN,1949,0
CHN,FRN,1949,0
FRN,THI,1952,0
THI,FRN,1952,0
MMR,THI,1954,0
THI,MMR,1954,0
MMR,THI,1955,0
THI,MMR,1955,0
IND,MMR,1957,0
MMR,IND,1957,0
THI,LAO,1960,0
LAO,THI,1960,0
LAO,DRV,1960,0
LAO,DRV,1961,0
DRV,LAO,1960,0
DRV,LAO,1961,0
THI,LAO,1964,0
LAO,THI,1964,0
USA,CHN,1955,0
CHN,USA,1955,0
USA,CHN,1954,0
CHN,USA,1954,0
UKG,CHN,1954,0
CHN,UKG,1954,0
USA,CHN,1953,0
CHN,USA,1953,0
RUS,TAW,1953,0
TAW,RUS,1953,0
UKG,TAW,1955,0
TAW,UKG,1955,0
UKG,CHN,1958,0
CHN,UKG,1958,0
HND,NIC,1920,0
NIC,HND,1920,0
NIC,CRI,1957,0
CRI,NIC,1957,0
USA,BRA,1866,0
BRA,USA,1866,0
BRA,ARG,1875,0
ARG,BRA,1875,0
SAL,ITA,1876,0
ITA,SAL,1876,0
GTM,SPN,1890,0
SPN,GTM,1890,0
PRY,ARG,1911,0
ARG,PRY,1911,0
USA,CHN,1957,0
CHN,USA,1957,0
CHN,TAW,1957,0
TAW,CHN,1957,0
COL,BRA,1932,0
COL,BRA,1933,0
BRA,COL,1932,0
BRA,COL,1933,0
PER,BRA,1932,0
PER,BRA,1933,0
BRA,PER,1932,0
BRA,PER,1933,0
USA,CHN,1951,0
USA,CHN,1952,0
CHN,USA,1951,0
CHN,USA,1952,0
CHN,TAW,1951,0
CHN,TAW,1952,0
TAW,CHN,1951,0
TAW,CHN,1952,0
RUS,AFG,1980,0
RUS,AFG,1981,0
RUS,AFG,1982,0
AFG,RUS,1980,0
AFG,RUS,1981,0
AFG,RUS,1982,0
AFG,PAK,1979,0
AFG,PAK,1980,0
AFG,PAK,1981,0
AFG,PAK,1982,0
PAK,AFG,1979,0
PAK,AFG,1980,0
PAK,AFG,1981,0
PAK,AFG,1982,0
RUS,AFG,1984,0
RUS,AFG,1985,0
AFG,RUS,1984,0
AFG,RUS,1985,0
AFG,PAK,1983,0
AFG,PAK,1984,0
AFG,PAK,1985,0
AFG,PAK,1986,0
AFG,PAK,1987,0
PAK,AFG,1983,0
PAK,AFG,1984,0
PAK,AFG,1985,0
PAK,AFG,1986,0
PAK,AFG,1987,0
ARG,UKG,1842,0
ARG,UKG,1843,0
UKG,ARG,1842,0
UKG,ARG,1843,0
ARG,FRN,1842,0
ARG,FRN,1843,0
FRN,ARG,1842,0
FRN,ARG,1843,0
GMY,RUS,1936,0
RUS,GMY,1936,0
YUG,BGR,1971,0
BGR,YUG,1971,0
SOM,ETH,1965,0
ETH,SOM,1965,0
SOM,ETH,1966,0
ETH,SOM,1966,0
SOM,ETH,1973,0
ETH,SOM,1973,0
CUB,SOM,1977,0
CUB,SOM,1978,1
SOM,CUB,1977,0
SOM,CUB,1978,1
SOM,ETH,1977,1
SOM,ETH,1978,1
ETH,SOM,1977,1
ETH,SOM,1978,1
SOM,ETH,1978,0
SOM,ETH,1979,0
ETH,SOM,1978,0
ETH,SOM,1979,0
SOM,ETH,1980,0
SOM,ETH,1981,0
ETH,SOM,1980,0
ETH,SOM,1981,0
SOM,ETH,1982,0
SOM,ETH,1983,0
SOM,ETH,1984,0
ETH,SOM,1982,0
ETH,SOM,1983,0
ETH,SOM,1984,0
SOM,ETH,1984,0
SOM,ETH,1985,0
ETH,SOM,1984,0
ETH,SOM,1985,0
SOM,ETH,1985,0
ETH,SOM,1985,0
CHL,ARG,1905,0
ARG,CHL,1905,0
CHL,ARG,1909,0
ARG,CHL,1909,0
CHL,ARG,1958,0
ARG,CHL,1958,0
CHL,ARG,1964,0
ARG,CHL,1964,0
CHL,ARG,1977,0
CHL,ARG,1978,0
ARG,CHL,1977,0
ARG,CHL,1978,0
CHL,ARG,1978,0
CHL,ARG,1979,0
ARG,CHL,1978,0
ARG,CHL,1979,0
CHL,ARG,1980,0
CHL,ARG,1981,0
ARG,CHL,1980,0
ARG,CHL,1981,0
CHL,ARG,1981,0
CHL,ARG,1982,0
ARG,CHL,1981,0
ARG,CHL,1982,0
CHL,ARG,1983,0
ARG,CHL,1983,0
CHL,ARG,1984,0
ARG,CHL,1984,0
CHN,IND,1950,0
IND,CHN,1950,0
CHN,IND,1954,0
IND,CHN,1954,0
CHN,IND,1955,0
IND,CHN,1955,0
CHN,IND,1956,0
IND,CHN,1956,0
CHN,IND,1967,0
IND,CHN,1967,0
CHN,IND,1969,0
IND,CHN,1969,0
CHN,IND,1971,0
IND,CHN,1971,0
CHN,IND,1973,0
IND,CHN,1973,0
CHN,IND,1979,0
IND,CHN,1979,0
CHN,IND,1985,0
CHN,IND,1986,0
CHN,IND,1987,0
IND,CHN,1985,0
IND,CHN,1986,0
IND,CHN,1987,0
IRN,IRQ,1934,0
IRN,IRQ,1935,0
IRQ,IRN,1934,0
IRQ,IRN,1935,0
IRN,IRQ,1965,0
IRN,IRQ,1966,0
IRQ,IRN,1965,0
IRQ,IRN,1966,0
IRN,IRQ,1966,0
IRQ,IRN,1966,0
IRN,IRQ,1969,0
IRQ,IRN,1969,0
IRN,IRQ,1970,0
IRQ,IRN,1970,0
IRN,IRQ,1971,0
IRQ,IRN,1971,0
IRN,IRQ,1973,0
IRN,IRQ,1974,0
IRN,IRQ,1975,0
IRQ,IRN,1973,0
IRQ,IRN,1974,0
IRQ,IRN,1975,0
IRN,IRQ,1979,0
IRQ,IRN,1979,0
IRN,IRQ,1979,0
IRN,IRQ,1980,1
IRN,IRQ,1981,1
IRN,IRQ,1982,1
IRN,IRQ,1983,1
IRN,IRQ,1984,1
IRN,IRQ,1985,1
IRN,IRQ,1986,1
IRN,IRQ,1987,1
IRN,IRQ,1988,1
IRQ,IRN,1979,0
IRQ,IRN,1980,1
IRQ,IRN,1981,1
IRQ,IRN,1982,1
IRQ,IRN,1983,1
IRQ,IRN,1984,1
IRQ,IRN,1985,1
IRQ,IRN,1986,1
IRQ,IRN,1987,1
IRQ,IRN,1988,1
USA,MEX,1842,0
MEX,USA,1842,0
USA,MEX,1870,0
MEX,USA,1870,0
ECU,PER,1984,0
PER,ECU,1984,0
ECU,PER,1981,0
PER,ECU,1981,0
ECU,PER,1977,0
ECU,PER,1978,0
PER,ECU,1977,0
PER,ECU,1978,0
ECU,PER,1953,0
PER,ECU,1953,0
ECU,PER,1950,0
PER,ECU,1950,0
ECU,PER,1943,0
PER,ECU,1943,0
ECU,PER,1942,0
PER,ECU,1942,0
ECU,PER,1937,0
PER,ECU,1937,0
ECU,PER,1911,0
PER,ECU,1911,0
ECU,PER,1891,0
PER,ECU,1891,0
BOL,PRY,1886,0
PRY,BOL,1886,0
BOL,PRY,1921,0
PRY,BOL,1921,0
BOL,PRY,1923,0
PRY,BOL,1923,0
BOL,PRY,1924,0
PRY,BOL,1924,0
BOL,PRY,1927,0
PRY,BOL,1927,0
BOL,PRY,1930,0
PRY,BOL,1930,0
UKG,UGA,1974,0
UKG,UGA,1975,0
UGA,UKG,1974,0
UGA,UKG,1975,0
LBY,SDN,1972,0
SDN,LBY,1972,0
GTM,UKG,1977,0
UKG,GTM,1977,0
UGA,TAZ,1977,0
TAZ,UGA,1977,0
UGA,TAZ,1978,1
UGA,TAZ,1979,1
TAZ,UGA,1978,1
TAZ,UGA,1979,1
TAZ,LBY,1979,1
LBY,TAZ,1979,1
ETH,SDN,1977,0
SDN,ETH,1977,0
PER,CHL,1977,0
CHL,PER,1977,0
KEN,TAZ,1977,0
TAZ,KEN,1977,0
DRC,ZAF,1977,0
ZAF,DRC,1977,0
CAM,LAO,1977,0
LAO,CAM,1977,0
CUB,FRN,1977,0
FRN,CUB,1977,0
CUB,CEN,1977,0
CEN,CUB,1977,0
CUB,DRC,1977,0
DRC,CUB,1977,0
CUB,MAR,1977,0
MAR,CUB,1977,0
CUB,EGY,1977,0
EGY,CUB,1977,0
FRN,CON,1977,0
CON,FRN,1977,0
FRN,UGA,1977,0
UGA,FRN,1977,0
FRN,AGO,1977,0
AGO,FRN,1977,0
CEN,CON,1977,0
CON,CEN,1977,0
CEN,UGA,1977,0
UGA,CEN,1977,0
CEN,AGO,1977,0
AGO,CEN,1977,0
CON,DRC,1977,0
DRC,CON,1977,0
CON,MAR,1977,0
MAR,CON,1977,0
CON,EGY,1977,0
EGY,CON,1977,0
DRC,UGA,1977,0
UGA,DRC,1977,0
DRC,AGO,1977,0
AGO,DRC,1977,0
UGA,MAR,1977,0
MAR,UGA,1977,0
UGA,EGY,1977,0
EGY,UGA,1977,0
AGO,MAR,1977,0
MAR,AGO,1977,0
AGO,EGY,1977,0
EGY,AGO,1977,0
SAU,YAR,1980,0
YAR,SAU,1980,0
EGY,SAU,1964,0
SAU,EGY,1964,0
UKG,YAR,1966,0
UKG,YAR,1967,0
YAR,UKG,1966,0
YAR,UKG,1967,0
UKG,YAR,1963,0
YAR,UKG,1963,0
CYP,EGY,1983,0
EGY,CYP,1983,0
FRN,GMY,1871,0
GMY,FRN,1871,0
FRN,GMY,1871,0
GMY,FRN,1871,0
FRN,GMY,1885,0
GMY,FRN,1885,0
CYP,TUR,1965,0
TUR,CYP,1965,0
CYP,TUR,1965,0
TUR,CYP,1965,0
GRC,TUR,1974,0
TUR,GRC,1974,0
GRC,TUR,1978,0
TUR,GRC,1978,0
GRC,TUR,1981,0
GRC,TUR,1982,0
TUR,GRC,1981,0
TUR,GRC,1982,0
USA,GRC,1983,0
USA,GRC,1984,0
GRC,USA,1983,0
GRC,USA,1984,0
GRC,TUR,1982,0
GRC,TUR,1983,0
GRC,TUR,1984,0
TUR,GRC,1982,0
TUR,GRC,1983,0
TUR,GRC,1984,0
GRC,TUR,1984,0
GRC,TUR,1985,0
TUR,GRC,1984,0
TUR,GRC,1985,0
CYP,TUR,1986,0
TUR,CYP,1986,0
GRC,TUR,1986,0
GRC,TUR,1987,0
TUR,GRC,1986,0
TUR,GRC,1987,0
AFG,PAK,1951,0
PAK,AFG,1951,0
AFG,PAK,1956,0
PAK,AFG,1956,0
USA,MEX,1918,0
MEX,USA,1918,0
USA,MEX,1919,0
USA,MEX,1920,0
MEX,USA,1919,0
MEX,USA,1920,0
PRK,KOR,1949,0
KOR,PRK,1949,0
USA,PRK,1958,0
USA,PRK,1959,0
USA,PRK,1960,0
USA,PRK,1961,0
PRK,USA,1958,0
PRK,USA,1959,0
PRK,USA,1960,0
PRK,USA,1961,0
PRK,KOR,1958,0
PRK,KOR,1959,0
PRK,KOR,1960,0
PRK,KOR,1961,0
KOR,PRK,1958,0
KOR,PRK,1959,0
KOR,PRK,1960,0
KOR,PRK,1961,0
USA,PRK,1962,0
USA,PRK,1963,0
USA,PRK,1964,0
PRK,USA,1962,0
PRK,USA,1963,0
PRK,USA,1964,0
PRK,KOR,1962,0
PRK,KOR,1963,0
PRK,KOR,1964,0
KOR,PRK,1962,0
KOR,PRK,1963,0
KOR,PRK,1964,0
PRK,KOR,1974,0
KOR,PRK,1974,0
USA,PRK,1977,0
USA,PRK,1978,0
PRK,USA,1977,0
PRK,USA,1978,0
PRK,KOR,1977,0
PRK,KOR,1978,0
KOR,PRK,1977,0
KOR,PRK,1978,0
USA,PRK,1979,0
USA,PRK,1980,0
PRK,USA,1979,0
PRK,USA,1980,0
PRK,KOR,1979,0
PRK,KOR,1980,0
KOR,PRK,1979,0
KOR,PRK,1980,0
PRK,KOR,1981,0
PRK,KOR,1982,0
KOR,PRK,1981,0
KOR,PRK,1982,0
USA,PRK,1983,0
PRK,USA,1983,0
PRK,KOR,1983,0
KOR,PRK,1983,0
USA,PRK,1985,0
PRK,USA,1985,0
PRK,KOR,1984,0
PRK,KOR,1985,0
KOR,PRK,1984,0
KOR,PRK,1985,0
PRK,KOR,1986,0
KOR,PRK,1986,0
CHN,JPN,1873,0
JPN,CHN,1873,0
CHN,JPN,1875,0
JPN,CHN,1875,0
CHN,JPN,1879,0
JPN,CHN,1879,0
CHN,JPN,1882,0
JPN,CHN,1882,0
CHN,JPN,1907,0
JPN,CHN,1907,0
CHN,JPN,1909,0
JPN,CHN,1909,0
CHN,JPN,1916,0
CHN,JPN,1917,0
JPN,CHN,1916,0
JPN,CHN,1917,0
CHN,JPN,1920,0
JPN,CHN,1920,0
CHN,JPN,1925,0
JPN,CHN,1925,0
USA,CHN,1926,0
CHN,USA,1926,0
UKG,CHN,1926,0
CHN,UKG,1926,0
FRN,CHN,1926,0
CHN,FRN,1926,0
GMY,CHN,1926,0
CHN,GMY,1926,0
ITA,CHN,1926,0
CHN,ITA,1926,0
RUS,CHN,1926,0
CHN,RUS,1926,0
CHN,JPN,1926,0
JPN,CHN,1926,0
CHN,JPN,1927,0
JPN,CHN,1927,0
CHN,JPN,1933,0
JPN,CHN,1933,0
CHN,JPN,1935,0
JPN,CHN,1935,0
CHN,JPN,1936,0
JPN,CHN,1936,0
USA,RUS,1958,0
RUS,USA,1958,0
USA,RUS,1958,0
RUS,USA,1958,0
USA,RUS,1963,0
RUS,USA,1963,0
GFR,RUS,1963,0
RUS,GFR,1963,0
USA,RUS,1962,0
RUS,USA,1962,0
GFR,GDR,1961,0
GFR,GDR,1962,0
GDR,GFR,1961,0
GDR,GFR,1962,0
USA,RUS,1964,0
RUS,USA,1964,0
USA,RUS,1970,0
RUS,USA,1970,0
USA,RUS,1977,0
RUS,USA,1977,0
USA,RUS,1978,0
USA,RUS,1979,0
RUS,USA,1978,0
RUS,USA,1979,0
USA,RUS,1979,0
RUS,USA,1979,0
USA,CUB,1979,0
CUB,USA,1979,0
USA,RUS,1979,0
RUS,USA,1979,0
USA,RUS,1980,0
RUS,USA,1980,0
CAN,RUS,1980,0
RUS,CAN,1980,0
UKG,RUS,1980,0
RUS,UKG,1980,0
NTH,RUS,1980,0
RUS,NTH,1980,0
GFR,RUS,1980,0
RUS,GFR,1980,0
ITA,RUS,1980,0
RUS,ITA,1980,0
RUS,NOR,1980,0
NOR,RUS,1980,0
USA,RUS,1981,0
RUS,USA,1981,0
USA,RUS,1982,0
USA,RUS,1983,0
RUS,USA,1982,0
RUS,USA,1983,0
RUS,JPN,1982,0
RUS,JPN,1983,0
JPN,RUS,1982,0
JPN,RUS,1983,0
USA,RUS,1984,0
RUS,USA,1984,0
USA,RUS,1983,0
USA,RUS,1984,0
RUS,USA,1983,0
RUS,USA,1984,0
GFR,CZE,1984,0
CZE,GFR,1984,0
USA,GDR,1985,0
GDR,USA,1985,0
USA,RUS,1985,0
RUS,USA,1985,0
UKG,GDR,1985,0
GDR,UKG,1985,0
USA,RUS,1986,0
RUS,USA,1986,0
USA,HTI,1911,0
HTI,USA,1911,0
HTI,GMY,1911,0
GMY,HTI,1911,0
BRA,PRY,1856,0
BRA,PRY,1857,0
BRA,PRY,1858,0
PRY,BRA,1856,0
PRY,BRA,1857,0
PRY,BRA,1858,0
VEN,GUY,1981,0
VEN,GUY,1982,0
GUY,VEN,1981,0
GUY,VEN,1982,0
VEN,UKG,1982,0
UKG,VEN,1982,0
VEN,GUY,1969,0
GUY,VEN,1969,0
VEN,GUY,1970,0
GUY,VEN,1970,0
PER,CHL,1860,0
CHL,PER,1860,0
USA,PRK,1954,0
USA,PRK,1955,0
USA,PRK,1956,0
PRK,USA,1954,0
PRK,USA,1955,0
PRK,USA,1956,0
TAW,PRK,1955,0
PRK,TAW,1955,0
PRK,KOR,1954,0
PRK,KOR,1955,0
PRK,KOR,1956,0
KOR,PRK,1954,0
KOR,PRK,1955,0
KOR,PRK,1956,0
UKG,FRN,1893,0
FRN,UKG,1893,0
GMY,CZE,1939,0
CZE,GMY,1939,0
FRN,ITA,1937,0
ITA,FRN,1937,0
UKG,ITA,1937,0
ITA,UKG,1937,0
PAN,ITA,1937,0
ITA,PAN,1937,0
ITA,DNK,1937,0
DNK,ITA,1937,0
MEX,UKG,1916,0
UKG,MEX,1916,0
MEX,UKG,1913,0
MEX,UKG,1914,0
UKG,MEX,1913,0
UKG,MEX,1914,0
MEX,GMY,1913,0
GMY,MEX,1913,0
MEX,SPN,1913,0
SPN,MEX,1913,0
CHN,KOR,1986,0
CHN,KOR,1987,0
KOR,CHN,1986,0
KOR,CHN,1987,0
BRA,PRY,1930,0
PRY,BRA,1930,0
VEN,GUY,1976,0
GUY,VEN,1976,0
GUY,SUR,1976,0
SUR,GUY,1976,0
GTM,UKG,1972,0
UKG,GTM,1972,0
PER,BOL,1875,0
BOL,PER,1875,0
PER,BOL,1906,0
BOL,PER,1906,0
USA,PER,1858,0
PER,USA,1858,0
COL,VEN,1982,0
VEN,COL,1982,0
HND,NIC,1979,0
NIC,HND,1979,0
GUY,SUR,1977,0
GUY,SUR,1978,0
SUR,GUY,1977,0
SUR,GUY,1978,0
ALB,YUG,1949,0
YUG,ALB,1949,0
UKG,IRQ,1958,0
IRQ,UKG,1958,0
UKG,EGY,1958,0
EGY,UKG,1958,0
TUR,IRQ,1958,0
IRQ,TUR,1958,0
USA,ISR,1976,0
ISR,USA,1976,0
VEN,UKG,1901,0
VEN,UKG,1902,0
UKG,VEN,1901,0
UKG,VEN,1902,0
NIC,CRI,1948,0
NIC,CRI,1949,0
CRI,NIC,1948,0
CRI,NIC,1949,0
NIC,CRI,1948,0
CRI,NIC,1948,0
COL,ITA,1898,0
ITA,COL,1898,0
COL,VEN,1902,0
VEN,COL,1902,0
USA,COL,1896,0
COL,USA,1896,0
HND,NIC,1962,0
NIC,HND,1962,0
NIC,CRI,1978,0
CRI,NIC,1978,0
USA,NIC,1983,0
USA,NIC,1984,0
USA,NIC,1985,0
NIC,USA,1983,0
NIC,USA,1984,0
NIC,USA,1985,0
HND,NIC,1981,0
HND,NIC,1982,0
HND,NIC,1983,0
HND,NIC,1984,0
HND,NIC,1985,0
NIC,HND,1981,0
NIC,HND,1982,0
NIC,HND,1983,0
NIC,HND,1984,0
NIC,HND,1985,0
MEX,GTM,1982,0
MEX,GTM,1983,0
GTM,MEX,1982,0
GTM,MEX,1983,0
NIC,CRI,1983,0
NIC,CRI,1984,0
CRI,NIC,1983,0
CRI,NIC,1984,0
MEX,GTM,1984,0
GTM,MEX,1984,0
HND,SAL,1985,0
SAL,HND,1985,0
USA,NIC,1986,0
USA,NIC,1987,0
USA,NIC,1988,0
NIC,USA,1986,0
NIC,USA,1987,0
NIC,USA,1988,0
HND,NIC,1986,0
HND,NIC,1987,0
HND,NIC,1988,0
NIC,HND,1986,0
NIC,HND,1987,0
NIC,HND,1988,0
HTI,DOM,1986,0
DOM,HTI,1986,0
YAR,YPR,1978,0
YAR,YPR,1979,0
YPR,YAR,1978,0
YPR,YAR,1979,0
EGY,SAU,1965,0
SAU,EGY,1965,0
SAU,YAR,1965,0
YAR,SAU,1965,0
UKG,RUS,1918,0
UKG,RUS,1919,0
UKG,RUS,1920,0
RUS,UKG,1918,0
RUS,UKG,1919,0
RUS,UKG,1920,0
UKG,RUS,1920,0
RUS,UKG,1920,0
UKG,GRC,1854,0
GRC,UKG,1854,0
FRN,GRC,1854,0
GRC,FRN,1854,0
GRC,TUR,1854,0
TUR,GRC,1854,0
FRN,GMY,1887,0
GMY,FRN,1887,0
ALB,GRC,1946,0
ALB,GRC,1947,0
GRC,ALB,1946,0
GRC,ALB,1947,0
ALB,YUG,1952,0
YUG,ALB,1952,0
SAU,YAR,1969,0
SAU,YAR,1970,0
YAR,SAU,1969,0
YAR,SAU,1970,0
SPN,MAR,1975,0
MAR,SPN,1975,0
TUN,LBY,1985,0
LBY,TUN,1985,0
FRN,SPN,1984,0
SPN,FRN,1984,0
IRL,SPN,1985,0
SPN,IRL,1985,0
TUR,IRQ,1985,0
IRQ,TUR,1985,0
NIC,CRI,1985,0
CRI,NIC,1985,0
CHN,KOR,1985,0
KOR,CHN,1985,0
UKG,IRN,1985,0
IRN,UKG,1985,0
IRN,SAU,1985,0
SAU,IRN,1985,0
IRN,KWT,1985,0
KWT,IRN,1985,0
USA,CZE,1985,0
CZE,USA,1985,0
GFR,CZE,1985,0
CZE,GFR,1985,0
FRN,IRN,1985,0
IRN,FRN,1985,0
TUN,ISR,1985,0
ISR,TUN,1985,0
IRQ,BHR,1986,0
BHR,IRQ,1986,0
IRN,TUR,1986,0
TUR,IRN,1986,0
ZWE,ZAF,1986,0
ZAF,ZWE,1986,0
ZMB,ZAF,1986,0
ZAF,ZMB,1986,0
BHR,QAT,1986,0
QAT,BHR,1986,0
NIC,CRI,1986,0
CRI,NIC,1986,0
IRN,SAU,1986,0
SAU,IRN,1986,0
IRN,TUR,1986,0
TUR,IRN,1986,0
USA,IRN,1986,0
IRN,USA,1986,0
ARG,TAW,1986,0
TAW,ARG,1986,0
ZAF,BWA,1986,0
BWA,ZAF,1986,0
FRN,GMY,1944,1
FRN,GMY,1945,1
GMY,FRN,1944,1
GMY,FRN,1945,1
MLI,BFO,1985,0
MLI,BFO,1986,0
BFO,MLI,1985,0
BFO,MLI,1986,0
FRN,JPN,1944,0
JPN,FRN,1944,0
IRN,SAU,1986,0
SAU,IRN,1986,0
IRN,KWT,1986,0
KWT,IRN,1986,0
IRN,BHR,1986,0
BHR,IRN,1986,0
IRN,QAT,1986,0
QAT,IRN,1986,0
IRN,ARE,1986,0
ARE,IRN,1986,0
RUS,IRN,1986,0
IRN,RUS,1986,0
MZM,MAW,1986,0
MAW,MZM,1986,0
ZMB,MAW,1986,0
MAW,ZMB,1986,0
ZWE,MAW,1986,0
MAW,ZWE,1986,0
RUS,IRN,1983,0
IRN,RUS,1983,0
LBY,ISR,1986,0
ISR,LBY,1986,0
IRN,KWT,1986,0
KWT,IRN,1986,0
UKG,IRN,1986,0
IRN,UKG,1986,0
GFR,CZE,1986,0
CZE,GFR,1986,0
UKG,SPN,1986,0
SPN,UKG,1986,0
ZAF,SWZ,1986,0
SWZ,ZAF,1986,0
BGR,TUR,1986,0
TUR,BGR,1986,0
RUS,IRN,1978,0
IRN,RUS,1978,0
POL,RUS,1919,0
POL,RUS,1920,0
RUS,POL,1919,0
RUS,POL,1920,0
RUS,LTU,1918,0
RUS,LTU,1919,0
RUS,LTU,1920,0
LTU,RUS,1918,0
LTU,RUS,1919,0
