iso3,year,milex_const_usd,milex_current_usd,milex_gdp_share,gdp_const_usd,ln_milex_const_usd,ln_gdp_const_usd
TCD,2014,359.121887058467,392.382954592792,0.0280651400580688,12796012644.705065,19.69917240709798,23.272399447209583
TCD,2015,231.798379195958,220.982331558035,0.0201882278072372,11481858705.441273,19.261378496593355,23.164034122871605
TCD,2016,328.253998027131,309.567431726812,0.0303647172635043,10810375580.926722,19.60929825089671,23.103772211835484
TCD,2017,233.557301224902,219.081031370278,0.0219725786863937,10629489809.01955,19.268938006358674,23.086898032759887
TCD,2018,244.981274781103,253.174123337364,0.0229501083891047,10674514935.947102,19.316692336123236,23.091124955773164
TCD,2019,241.81206233132,234.709654958205,0.0213540316157051,11323953559.826902,19.303671380472764,23.150186103147995
TCD,2020,312.722389750384,322.86652649139,0.0300516441872389,10406165725.973095,19.56082642124116,23.065664325689347
TCD,2021,311.426382482105,330.998078191986,0.0280961635576232,11084302732.057777,19.55667353594021,23.12879577610193
TCD,2022,331.746766049468,331.746766049468,0.0274817961326246,12071509607.614033,19.619882482973743,23.214113935288477
TCD,2023,338.686403496441,372.391938809795,0.0290849870783417,11644715625.424696,19.640585173777165,23.178118319668922
TGO,1949,,,,,,
TGO,1950,,,,,,
TGO,1951,,,,,,
TGO,1952,,,,,,
TGO,1953,,,,,,
TGO,1954,,,,,,
TGO,1955,,,,,,
TGO,1956,,,,,,
TGO,1957,,,,,,
TGO,1958,,,,,,
TGO,1959,,,,,,
TGO,1960,,,,,,
TGO,1961,,0.326999918453886,0.00265562913907285,,,
TGO,1962,,0.714244900291412,0.00546875,,,
TGO,1963,6.24831516417794,1.13461977993274,0.00839955282956159,743886643.8445946,15.647822411639526,20.427399220765405
TGO,1964,18.4412662806486,3.3833006158505,0.0215711274752153,854905071.6907201,16.730101444052192,20.566500993474737
TGO,1965,18.1069566530435,3.36242813013903,0.0189538574780328,955317759.1437078,16.71180676786627,20.67755457518961
TGO,1966,15.4100498574419,2.88996165712844,0.0133747763021569,1152172530.538457,16.550530442686387,20.8649151540987
TGO,1967,16.975692139644,3.10567843220149,0.013397397678252,1267088769.5750532,16.647293004636353,20.959987798637012
TGO,1968,18.0331599200417,3.28802536707531,0.0135886349598518,1327076632.2976105,16.707722838838503,21.006244339157817
TGO,1969,18.6607586460856,3.43513065421352,0.0128223536844524,1455330207.332566,16.741933408831713,21.0984986584417
TGO,1970,20.1805149008128,3.65046689073563,0.0136839535640664,1474757628.0736692,16.820228087966246,21.111759493286137
TGO,1971,21.636018214241,4.18367495169889,0.0140831295843521,1536307543.3375964,16.889869993821918,21.152647675156917
TGO,1972,22.5249286127077,5.1264145253702,0.0147564388098909,1526447464.9269552,16.930133192206494,21.14620895416995
TGO,1973,25.7771404548698,6.87337643400975,0.0169491525423729,1520851286.8373168,17.06499862825523,21.142536072160947
TGO,1974,29.0641302637926,8.09704825408695,0.0149195462130839,1948057256.480389,17.18501533483682,21.390098434178537
TGO,1975,30.0995909915244,11.1145847428761,0.0185658612626656,1621233217.5535626,17.220022141305332,21.206452941993817
TGO,1976,38.4948281415582,14.2331031596568,0.0249523110785033,1542735982.268269,17.46603445624889,21.156823288926322
TGO,1977,47.9340508143825,21.1087593617714,0.0307227488151659,1560213609.2301888,17.685336682782264,21.16808857782765
TGO,1978,47.2074070233326,22.7337185804942,0.0271428571428571,1739220258.7543619,17.67006136670424,21.276702722581202
TGO,1979,40.9541994233719,22.4988482620509,0.0224906015037594,1820947270.6421936,17.52796491302675,21.322622681008056
TGO,1980,39.8645868705821,24.7633472169633,0.0219463087248322,1816459768.7207148,17.500998940653748,21.320155261690047
TGO,1981,38.9572254706294,22.525953976543,0.0237248062015504,1642046098.909064,17.47797481938314,21.219208922435822
TGO,1982,34.8953085096246,18.5419621065957,0.0225917686318131,1544602774.5028336,17.367862951478262,21.15803261035759
TGO,1983,32.726945424636,16.3987340775614,0.0209697986577181,1560670465.1210654,17.30370931565215,21.16838135121061
TGO,1984,37.2239277526836,15.6926196399188,0.0218514977692798,1703495483.2714179,17.43246233162476,21.255948143621463
TGO,1985,46.8962501251985,18.8798098218638,0.0250798344175044,1869878777.6871202,17.663448275533362,21.349139440945443
TGO,1986,55.1858424949549,30.011030706947,0.0284505885573501,1939708290.5231445,17.826217001810917,21.385803433005872
TGO,1987,69.2408855717255,43.4122919973248,0.0350349087003222,1976339831.908531,18.053102078076765,21.40451240119607
TGO,1988,68.2135204449055,43.0890924229809,0.0312490869247626,2182896434.9947557,18.0381533501581,21.50391847179229
TGO,1989,71.578096389103,41.8610191593941,0.0309406858202039,2313397214.4328923,18.08629966877561,21.561982936723915
TGO,1990,73.3154503922525,50.7483517896167,0.0312248587570621,2347983411.635795,18.110281927622793,21.576822673996247
TGO,1991,68.4500224595111,45.9045681248604,0.0285935085007728,2393900785.4758744,18.041614437814253,21.596190000230873
TGO,1992,67.7697385082316,49.1136868511326,0.0293122886133033,2311990694.49236,18.0316263185868,21.561374762874895
TGO,1993,74.7783005338374,50.1477947330689,0.040306556911723,1855239104.0894992,18.130038301042607,21.341279421782584
TGO,1994,53.3560493884463,25.3960248917067,0.0258431085043988,2064614223.1444206,17.792497919882614,21.448209229027746
TGO,1995,50.050353022295,30.852572784024,0.0185752563400778,2694463651.3202147,17.728540117093136,21.714465005293306
TGO,1996,,,,,,
TGO,1997,,,,,,
TGO,1998,,,,,,
TGO,1999,,,,,,
TGO,2000,,,,,,
TGO,2001,,,,,,
TGO,2002,,,,,,
TGO,2003,44.0576143782241,28.8312112869924,0.0136569983895261,3226010073.488257,17.60100875302974,21.89451193923856
TGO,2004,43.8858970490352,31.7196210378868,0.0140604809612512,3121223034.2602677,17.597103574702604,21.861490760116936
TGO,2005,42.9989987952486,33.2380352931363,0.0145744020230587,2950309640.6438017,17.576687389555335,21.805175964720018
TGO,2006,,,,,,
TGO,2007,,,,,,
TGO,2008,55.8200315151061,57.00918926765,0.0172218624355757,3241230832.2587132,17.83764335065678,21.899218981111645
TGO,2009,54.8817657153912,55.1308170932641,0.0163801256321406,3350509449.5553694,17.8206917149786,21.932378245715373
TGO,2010,58.4969724476875,56.8328430353116,0.0165885798813081,3526339980.0486536,17.88448555783187,21.983526337161205
TGO,2011,55.8841527692802,59.0188740023651,0.0152606374846498,3661980230.215961,17.83879140543427,22.02126988455389
TGO,2012,62.8509713915019,62.9310496800365,0.0162464311756716,3868601707.778062,17.956276948593136,22.076158962878193
TGO,2013,68.7366338935184,72.4192373087199,0.0167620536115859,4100728674.7972083,18.04579285951542,22.134430520425653
TGO,2014,78.7648002796007,83.0800115611007,0.0181828886251592,4331808982.793629,18.18197675806992,22.18925107065166
TGO,2015,77.3640582293628,69.9771747400457,0.0167442289494562,4620341639.0741205,18.164032866747903,22.253734487157594
TGO,2016,89.7845184043401,82.0196904123156,0.0184038238724014,4878579529.278264,18.312923117567156,22.30811993437351
TGO,2017,96.7586541406609,88.4141149221704,0.0187454228815956,5161721597.41775,18.38773033435617,22.36453600370388
TGO,2018,107.120465610266,104.378994645016,0.0196333243100018,5456053387.540471,18.48946460596084,22.41999154254609
TGO,2019,183.327991377062,170.566832435089,0.0314621707722131,5826933961.561687,19.026787409154863,22.48575679186339
TGO,2020,170.146360406811,163.926877161277,0.0283898598749665,5993208883.600091,18.952169568184676,22.5138928124121
TGO,2021,190.854493676368,198.773240635232,0.0311153706019691,6133768937.4745865,19.067021882471025,22.537075232785604
TGO,2022,336.608323297713,336.608323297713,0.0544192262318708,6185466913.173,19.63443056697828,22.545468331157874
TGO,2023,256.167086086205,276.349076678811,0.0401481287774573,6380548580.636211,19.3613404695651,22.5765199150324
THA,1949,,,,,,
THA,1950,,,,,,
THA,1951,,,,,,
THA,1952,,,,,,
THA,1953,,,,,,
THA,1954,,,,,,
THA,1955,,,,,,
THA,1956,,,,,,
THA,1957,529.032072989298,75.6381896954713,0.0357598541809068,14794022098.439182,20.086559617454053,23.417489023854326
THA,1958,469.173703557813,70.1821663697253,0.0324862183020948,14442238219.139204,19.966483627899795,23.393422959725058
THA,1959,481.412515330842,67.985035498179,0.0301476749057394,15968479056.37965,19.992235080754373,23.493882557091275
THA,1960,448.556502791021,62.8251612233144,0.0246526491293072,18195062949.959995,19.92154521322491,23.624416127744038
THA,1961,388.275941162044,58.7414048550697,0.0209767678480583,18509807801.395126,19.777226833374772,23.641566579976836
THA,1962,507.546763651154,80.3037341775183,0.0262854679416837,19309025229.346684,20.045099409760542,23.683838452016694
THA,1963,539.10289909808,85.5012697970725,0.0261603995299647,20607594256.371338,20.10541701807036,23.748925498027955
THA,1964,553.626184133229,87.2355769230769,0.0243002544529262,22782731975.325558,20.132000259077742,23.849268716454365
THA,1965,597.256332722208,94.2668269230769,0.0232591933570581,25678290882.816364,20.207856947248693,23.968911759145865
THA,1966,642.750565716614,105.540865384615,0.0216536792266719,29683203440.314503,20.2812672842602,24.113847182046435
THA,1967,737.666976062623,126.346153846154,0.0242681688059839,30396482815.00059,20.41900302877228,24.137592741790208
THA,1968,886.97524562457,154.639423076923,0.0275456024663869,32200248540.830437,20.60332763190761,24.195240008126316
THA,1969,1035.19788850282,184.903846153846,0.0299136657073967,34606186303.90218,20.75785844200908,24.267298297938652
THA,1970,1217.21404416162,217.223557692308,0.0306529850746269,39709478251.40764,20.91983051400927,24.404855743030897
THA,1971,1464.70004918818,262.65625,0.0356097640464086,41131978501.15778,21.104916313870962,24.440051721633985
THA,1972,1511.10163982194,284.086538461538,0.0347424741298213,43494358927.21531,21.136104784567664,24.49589708679776
THA,1973,1417.29092725956,312.408499092311,0.0288224303273153,49173192932.18586,21.07201308869109,24.6186144528531
THA,1974,1320.41410184221,363.88778459983,0.0265543855879087,49724897511.5978,21.00121123786372,24.629771600580206
THA,1975,1433.53591798143,416.034898156463,0.0279523275748385,51285028559.547874,21.083409899117104,24.660664705584793
THA,1976,1761.58310423083,531.909157308053,0.0313142098580169,56255071171.1424,21.289478732737074,24.753162028120943
THA,1977,2119.78930954204,688.722114107284,0.0348177335018462,60882461215.62274,21.474582538400096,24.83221097700894
THA,1978,2678.0591216921,942.007071169005,0.039237142330459,68253164288.500595,21.708358160779806,24.946489633138214
THA,1979,3114.436760413,1199.04843062065,0.0438091940571985,71090939412.09474,21.85931415756005,24.987225731206102
THA,1980,2988.13259153991,1373.22722744232,0.0424445494368149,70400855497.08086,21.81791447791114,24.977471251983744
THA,1981,2914.09747032341,1415.8539715129,0.040631625186097,71719933844.05731,21.79282599313854,24.996034563263194
THA,1982,3107.34289403248,1507.63474941413,0.041203692151208,75414185763.48091,21.857033823042123,25.04626123436341
THA,1983,3145.52749677748,1583.03659549306,0.0395335883490465,79565949566.86612,21.869247438559892,25.0998520690169
THA,1984,3439.70705302906,1698.83753394756,0.0406443875433927,84629324266.64726,21.958652145702303,25.161546666036077
THA,1985,3700.75525431252,1629.59471849007,0.041891150023663,88342173757.99135,22.031802758553535,25.204483449535974
THA,1986,3531.87562964071,1635.66727125469,0.0379532821598729,93058503208.31746,21.985094906622148,25.25649419907622
THA,1987,3501.24854809564,1698.68754567932,0.0336138655753091,104160842205.17218,21.97638546985679,25.36920210106112
THA,1988,3530.09960685258,1809.00335654051,0.0293350108988332,120337422713.99632,21.984591924732207,25.51356548980657
THA,1989,3650.6868539109,1939.69340907322,0.0268466712260163,135982849537.52962,22.018181165991006,25.635794608388697
THA,1990,3918.32968436059,2214.01770534092,0.0259425018891255,151039005455.4863,22.088931299013563,25.74080395467869
THA,1991,4338.4287880143,2598.33717394031,0.0264502481409377,164022233927.5376,22.190778089098444,25.823267828310346
THA,1992,4726.97533567891,2961.76983555183,0.0265742287815579,177878175676.7051,22.276551370990337,25.904364746614934
THA,1993,4860.49317944747,3156.29986255707,0.0252482449877102,192508159747.86984,22.30440574696291,25.983404378076514
THA,1994,5258.23442054774,3611.13320079523,0.0250238335344718,210129052101.63797,22.383061145856278,26.07098771273262
THA,1995,5247.0267467324,3849.02589583869,0.022737823729037,230762046942.59116,22.38092741916656,26.164652916735136
THA,1996,5160.8976650798,3938.04724832003,0.0215152508135528,239871601302.87064,22.364376367410273,26.203369622556373
THA,1997,5013.18782455727,3264.80265779884,0.0217392250470724,230605636295.77914,22.335337842021854,26.16397488635509
THA,1998,3956.62520632126,2110.23975202735,0.0185636828124458,213137945002.4102,22.09865727824041,26.085205422153894
THA,1999,3515.88998398827,2056.8471215459,0.0162379763252113,216522669670.93997,21.98055852617407,26.10096108870376
THA,2000,3357.01293972353,1880.85862514273,0.0148811161651995,225588786651.24142,21.934317409486635,26.141979650774903
THA,2001,3346.30816269815,1720.10537474202,0.0142988520327266,234026350859.44406,21.93112353410408,26.17869955647447
THA,2002,3332.20466005582,1783.89074978876,0.0132827955528117,250866216137.04352,21.9268999819505,26.248185630543293
THA,2003,3326.54410904349,1877.47682272458,0.0123290567713875,269813349936.3491,21.92519979695414,26.32099626035712
THA,2004,3261.43910932529,1950.87749612156,0.0112835658834693,289043299166.9219,21.905434379495347,26.38984233794333
THA,2005,2985.55437602137,1867.04408989535,0.00986191840708362,302735659816.1374,21.817051287157213,26.4361258518371
THA,2006,3032.72266370853,2106.97692835648,0.00950123246459469,319192554756.41095,21.832726621877054,26.48906037755208
THA,2007,3437.7669306273,2679.88191736533,0.0101918920071311,337304097043.21344,21.95808794947042,26.544250725525522
THA,2008,4284.55400675251,3650.04367624943,0.0125266188719419,342035951644.49274,22.178282301141046,26.558181690251633
THA,2009,5287.05975855889,4339.31831837087,0.0154034760915174,343238092956.85156,22.388528117059792,26.56169019186492
THA,2010,5663.99399384699,5193.51000609108,0.015225558657538,372005659775.43365,22.457395132928898,26.642174905553908
THA,2011,5213.40176641491,5156.73937497745,0.0139063450331731,374893744832.19867,22.374498409859488,26.649908475652307
THA,2012,5410.44130850984,5408.09153527158,0.0138988888346862,389271500251.69574,22.41159649921542,26.687542881206912
THA,2013,5376.82393149417,5555.74269348435,0.0134525091985427,399689296036.8046,22.405363689490606,26.713953322312115
THA,2014,5605.02665097854,5582.64102340427,0.0137997604796617,406168401200.82623,22.44692964831713,26.73003369183299
THA,2015,5805.02399173292,5434.00460273994,0.0133732679725458,434076697158.10284,22.48198958503052,26.79648707699585
THA,2016,6104.20223887824,5554.37709605076,0.0132331085830785,461282562638.6707,22.532243262568148,26.857276626315937
THA,2017,6415.28439616822,6090.7689918522,0.0133098242833694,481996175124.8742,22.581949167027158,26.901202015539955
THA,2018,6587.40003809753,6661.98527048746,0.0132639351547521,496639945931.6904,22.60842457621641,26.931131145632992
THA,2019,6751.41779398456,7091.21157958571,0.0132729814008386,508658724825.60693,22.63301836332806,26.955043146945002
THA,2020,6996.1721484757,7295.66954298498,0.0146077928107965,478934240038.2956,22.668629000500385,26.894829139000173
THA,2021,6885.70713692126,7123.12871907297,0.0141836848663438,485466731798.32306,22.652713670740656,26.908376598742553
THA,2022,6030.95005663075,6030.95005663075,0.0124454577456141,484590457008.79224,22.52017039027183,26.90656995262316
THA,2023,5639.77954386175,5765.77178699967,0.0116558115305502,483859877888.3594,22.45311081372465,26.905061193252244
TJK,1949,,,,,,
TJK,1950,,,,,,
TJK,1951,,,,,,
TJK,1952,,,,,,
TJK,1953,,,,,,
TJK,1954,,,,,,
TJK,1955,,,,,,
TJK,1956,,,,,,
TJK,1957,,,,,,
TJK,1958,,,,,,
TJK,1959,,,,,,
TJK,1960,,,,,,
TJK,1961,,,,,,
TJK,1962,,,,,,
TJK,1963,,,,,,
TJK,1964,,,,,,
TJK,1965,,,,,,
TJK,1966,,,,,,
TJK,1967,,,,,,
TJK,1968,,,,,,
TJK,1969,,,,,,
TJK,1970,,,,,,
TJK,1971,,,,,,
TJK,1972,,,,,,
TJK,1973,,,,,,
TJK,1974,,,,,,
TJK,1975,,,,,,
TJK,1976,,,,,,
TJK,1977,,,,,,
TJK,1978,,,,,,
TJK,1979,,,,,,
TJK,1980,,,,,,
TJK,1981,,,,,,
TJK,1982,,,,,,
TJK,1983,,,,,,
TJK,1984,,,,,,
TJK,1985,,,,,,
TJK,1986,,,,,,
TJK,1987,,,,,,
TJK,1988,,,,,,
TJK,1989,,,,,,
TJK,1990,,,,,,
TJK,1991,,,,,,
TJK,1992,38.8384915007736,1.03705864242542,3.65714285714286e-06,10619900019742.773,17.47492236182712,29.993750717361188
TJK,1993,138.464236124587,23.4981752177187,3.47685714285714e-05,3982453993229.147,18.746122627319217,29.01291932643015
TJK,1994,43.9207783253271,14.1828915298661,1.71980198019802e-05,2553827640102.4966,17.597898076441293,28.56861438500572
TJK,1995,12.6491153181323,5.8034006462693,0.0109861325115562,1151371085.759873,16.353097835366704,20.864219317644594
TJK,1996,13.6086153422387,13.4585448392555,0.0128914100486224,1055634355.8160995,16.426213631188823,20.777407708308708
TJK,1997,19.5035531108154,19.0509893603968,0.0169509493670886,1150587656.6821,16.786107217746647,20.863538654613084
TJK,1998,22.3310638554781,22.6132303235152,0.0171303160358954,1303599058.4578178,16.9214892651122,20.988394782664315
TJK,1999,18.6794969992203,15.1261522552291,0.0139204460966543,1341874884.5778592,16.742937063165826,21.017333640581747
TJK,2000,16.142949253546,10.3532811559302,0.00598174532502226,2698702197.5038576,16.596993933576897,21.716036826807834
TJK,2001,16.026623530101,12.4682255637196,0.00580783882496171,2759481454.826126,16.589761867970054,21.73830862033787
TJK,2002,34.1357366536171,25.5776681993973,0.0104883693330169,3254627632.739761,17.34585538919686,21.903343707519078
TJK,2003,44.1928426974154,34.7883463939347,0.0111879149508362,3950051720.236966,17.604073404013132,22.096994509504597
TJK,2004,51.8667519975764,45.1100989392394,0.0113133632771605,4584556398.209662,17.76418852623659,22.245959187311087
TJK,2005,,,,,,
TJK,2006,,,,,,
TJK,2007,,,,,,
TJK,2008,43.3337057297509,52.4671206044212,0.0102218713975002,4239312357.2605634,17.584441313478305,22.16766691314632
TJK,2009,44.5429246090596,47.529274315605,0.00954768508640922,4665311455.70195,17.61196388016721,22.26342043336905
TJK,2010,50.0197824299804,53.7569337081551,0.0095285512473335,5249463547.145018,17.72792913374376,22.38139172683287
TJK,2011,62.1652633134184,71.3421167937044,0.0109380663999495,5683386902.250421,17.94530693407835,22.460813177579315
TJK,2012,64.5481239417746,76.2604718313278,0.00999142722822931,6460350705.393056,17.982921611190488,22.588949442027875
TJK,2013,,,,,,
TJK,2014,82.5146714010167,104.280689192818,0.011283850454994,7312634258.148768,18.22848667065795,22.712869409424563
TJK,2015,94.0576618749649,100.679580407099,0.0128197181934631,7336952377.231336,18.359418576368313,22.71618938588868
TJK,2016,94.7314631901307,84.5901836280486,0.0120806716554116,7841572545.984664,18.36655674363268,22.782705231040264
TJK,2017,87.8642342811352,78.3052416354699,0.0103718533693392,8471411150.188012,18.2913033888532,22.859962937422445
TJK,2018,92.565830277037,81.4196352813393,0.0104856527674186,8827855769.233643,18.343430628030145,22.901177987331774
TJK,2019,90.8984266393893,82.7683912267814,0.00996966249525976,9117502892.661459,18.32525325030032,22.93346179791182
TJK,2020,84.8749625450358,77.4975657254138,0.00947973986993497,8953300798.286358,18.256689702547437,22.915288105519398
TJK,2021,100.110398610216,89.9920078145813,0.0102415361293583,9774939749.83307,18.421784121110004,23.0030877790989
TJK,2022,203.942083295576,203.942083295576,0.0200259868273668,10183871838.808764,19.133346606085876,23.04407111355917
TJK,2023,131.969854993281,139.525232403718,0.0122399854323499,10781863730.367584,18.698084083206936,23.10113127527309
TKM,1949,,,,,,
TKM,1950,,,,,,
TKM,1951,,,,,,
TKM,1952,,,,,,
TKM,1953,,,,,,
TKM,1954,,,,,,
TKM,1955,,,,,,
TKM,1956,,,,,,
TKM,1957,,,,,,
TKM,1958,,,,,,
TKM,1959,,,,,,
TKM,1960,,,,,,
TKM,1961,,,,,,
TKM,1962,,,,,,
TKM,1963,,,,,,
TKM,1964,,,,,,
TKM,1965,,,,,,
TKM,1966,,,,,,
TKM,1967,,,,,,
TKM,1968,,,,,,
TKM,1969,,,,,,
TKM,1970,,,,,,
TKM,1971,,,,,,
TKM,1972,,,,,,
TKM,1973,,,,,,
TKM,1974,,,,,,
TKM,1975,,,,,,
TKM,1976,,,,,,
TKM,1977,,,,,,
TKM,1978,,,,,,
TKM,1979,,,,,,
TKM,1980,,,,,,
TKM,1981,,,,,,
TKM,1982,,,,,,
TKM,1983,,,,,,
TKM,1984,,,,,,
TKM,1985,,,,,,
TKM,1986,,,,,,
TKM,1987,,,,,,
TKM,1988,,,,,,
TKM,1989,,,,,,
TKM,1990,,,,,,
TKM,1991,,,,,,
TKM,1992,,,,,,
TKM,1993,,,,,,
TKM,1994,147.209122231425,79.5833333333333,0.0179764705882353,8188989129.365917,18.80736473401976,22.82605629976575
TKM,1995,131.256239995813,135.612612612613,0.0231584615384615,5667744369.712256,18.692662001131126,22.458057057142444
TKM,1996,126.335424391924,48.5493865030675,0.0204174435876061,6187622061.981,18.654451026156575,22.54581669183549
TKM,1997,191.238778116026,106.190591073583,0.0396227021447804,4826495109.224103,19.069033352431873,22.29738639093514
TKM,1998,162.148553866553,87.5100401606426,0.0311402734984911,5207036921.959272,18.904023472186022,22.373276801933468
TKM,1999,175.38935963176,111.923076923077,0.0290187475069805,6044001712.671088,18.98251897261733,22.52233216472402
TKM,2000,,,,,,
TKM,2001,,,,,,
TKM,2002,,,,,,
TKM,2003,,,,,,
TKM,2004,,,,,,
TKM,2005,,,,,,
TKM,2006,,,,,,
TKM,2007,,,,,,
TKM,2008,,,,,,
TKM,2009,,,,,,
TKM,2010,,,,,,
TKM,2011,,,,,,
TKM,2012,,,,,,
TKM,2013,,,,,,
TKM,2014,,,,,,
TKM,2015,,,,,,
TKM,2016,,,,,,
TKM,2017,,,,,,
TKM,2018,,,,,,
TKM,2019,,,,,,
TKM,2020,,,,,,
TKM,2021,,,,,,
TKM,2022,,,,,,
TKM,2023,,,,,,
TLS,1949,,,,,,
TLS,1950,,,,,,
TLS,1951,,,,,,
TLS,1952,,,,,,
TLS,1953,,,,,,
TLS,1954,,,,,,
TLS,1955,,,,,,
TLS,1956,,,,,,
TLS,1957,,,,,,
TLS,1958,,,,,,
TLS,1959,,,,,,
TLS,1960,,,,,,
TLS,1961,,,,,,
TLS,1962,,,,,,
TLS,1963,,,,,,
TLS,1964,,,,,,
TLS,1965,,,,,,
TLS,1966,,,,,,
TLS,1967,,,,,,
TLS,1968,,,,,,
TLS,1969,,,,,,
TLS,1970,,,,,,
TLS,1971,,,,,,
TLS,1972,,,,,,
TLS,1973,,,,,,
TLS,1974,,,,,,
TLS,1975,,,,,,
TLS,1976,,,,,,
TLS,1977,,,,,,
TLS,1978,,,,,,
TLS,1979,,,,,,
TLS,1980,,,,,,
TLS,1981,,,,,,
TLS,1982,,,,,,
TLS,1983,,,,,,
TLS,1984,,,,,,
TLS,1985,,,,,,
TLS,1986,,,,,,
TLS,1987,,,,,,
TLS,1988,,,,,,
TLS,1989,,,,,,
TLS,1990,,,,,,
TLS,1991,,,,,,
TLS,1992,,,,,,
TLS,1993,,,,,,
TLS,1994,,,,,,
TLS,1995,,,,,,
TLS,1996,,,,,,
TLS,1997,,,,,,
TLS,1998,,,,,,
TLS,1999,,,,,,
TLS,2000,,,,,,
TLS,2001,,,,,,
TLS,2002,,,,,,
TLS,2003,,,,,,
TLS,2004,,,,,,
TLS,2005,18.0448474215557,8.23,0.017802292883409,1013624904.3724447,16.708370740581643,20.73679875688685
TLS,2006,36.0835933008346,17.105,0.0376928162185985,957306906.7476612,17.401348840794878,20.67963459471105
TLS,2007,45.3938347928033,23.735,0.0437269712601327,1038119803.0559763,17.630886856274913,20.760677032232344
TLS,2008,41.4738910479813,23.651,0.0364703161141095,1137195820.2450576,17.540574655840796,20.851831262255168
TLS,2009,63.5467458266006,36.481,0.0501870958866419,1266196911.8542798,17.967286347783535,20.959283687163
TLS,2010,43.0543102944832,26.389,0.029926287139941,1438678647.0754983,17.577972906810555,21.086990923078464
TLS,2011,29.5112362270486,20.53,0.0196949347659248,1498417566.6378686,17.20028163784272,21.127675432622514
TLS,2012,42.9285136179397,33.388,0.0287728369527749,1491980567.9363017,17.575046816213028,21.123370314471785
TLS,2013,36.7036043073039,31.683,0.0227036904335364,1616636044.9087055,17.41838551821079,21.20361331175472
TLS,2014,34.029472456863,29.624,0.0204684585089477,1662532253.8083248,17.342737544060807,21.231607731093053
TLS,2015,42.1827188979831,36.959,0.023180506773708,1819749641.7907465,17.557521190349128,21.32196476911731
TLS,2016,30.3688380512244,26.217,0.0158833151581243,1911996189.0128944,17.228927576534474,21.37141365837954
TLS,2017,29.3177805279394,25.442,0.0159440997681268,1838785566.717751,17.193704733888936,21.3323711725713
TLS,2018,23.2170287826575,20.61,0.0131785919815845,1761723013.7408087,16.960396566643308,21.289558152183112
TLS,2019,38.3833482080879,34.4,0.0169575076407375,2263501749.2711306,17.463134283094384,21.540178897656922
TLS,2020,42.7011009641479,38.456,0.0178169014084507,2396662583.758499,17.569735261570155,21.59734301643199
TLS,2021,41.9675176211035,39.222,0.0108312161714349,3874681933.851913,17.552406487053606,22.07772941479624
TLS,2022,44.311,44.311,0.0110708519569663,4002492325.9964147,17.606743511190025,22.110183085530725
TLS,2023,51.9912914895579,55.111,0.0126187058679104,4120176191.9003677,17.76658679116615,22.13916176441781
TTO,1949,,,,,,
TTO,1950,,,,,,
TTO,1951,,,,,,
TTO,1952,,,,,,
TTO,1953,,,,,,
TTO,1954,,,,,,
TTO,1955,,,,,,
TTO,1956,,,,,,
TTO,1957,,,,,,
TTO,1958,,,,,,
TTO,1959,,,,,,
TTO,1960,,,,,,
TTO,1961,,,,,,
TTO,1962,,,,,,
TTO,1963,,,,,,
TTO,1964,,,,,,
TTO,1965,,,,,,
TTO,1966,,,,,,
TTO,1967,,,,,,
TTO,1968,79.2026639505781,5.0875,0.00670378178943207,11814624407.291153,18.187520491958608,23.19260395759976
TTO,1969,79.9794510673063,5.2625,0.00675372176591376,11842278056.369604,18.19728029798488,23.194941851304705
TTO,1970,91.9078888758466,6.2,0.00754395570967938,12182983624.615248,18.336297425598687,23.223306030200174
TTO,1971,121.884259163672,8.62077695860002,0.00961321287408244,12678826606.687994,18.618582457021514,23.26319924276877
TTO,1972,114.787409946558,9.12152315123251,0.00841940907999039,13633665837.589758,18.558592366380537,23.33580800009491
TTO,1973,99.9796566515751,8.94488623023448,0.006834490289369,14628692472.808504,18.42047728977272,23.406250674970664
TTO,1974,82.4009267875053,8.58403588492278,0.00420373506332435,19601836354.15452,18.22710724223763,23.6988890903326
TTO,1975,92.8221838286611,10.7037514978339,0.00438199279258882,21182641830.36756,18.346196219066375,23.776447901653214
TTO,1976,110.935392265716,12.6139773954241,0.00504474181101716,21990301272.395218,18.524458538158566,23.813867341846482
TTO,1977,119.147121600211,15.3645833333333,0.00489525807136788,24339293222.781567,18.595869603434686,23.915357886400606
TTO,1978,128.796937670309,18.3125,0.0051405913726958,25054887333.471523,18.673747595500238,23.944334748579738
TTO,1979,166.870201929757,27.21875,0.00591401256586214,28216071587.840935,18.93272683422457,24.063157567013352
TTO,1980,192.720598610825,36.9270833333333,0.00592171641242542,32544719332.80074,19.07675202238284,24.205880959960638
TTO,1981,160.526397264367,35.1666666666667,0.00513444457963256,31264608035.920193,18.893968955947678,24.165752561054212
TTO,1982,,,,,,
TTO,1983,,,,,,
TTO,1984,,,,,,
TTO,1985,,,,,,
TTO,1986,,,,,,
TTO,1987,,,,,,
TTO,1988,,,,,,
TTO,1989,,,,,,
TTO,1990,,,,,,
TTO,1991,,,,,,
TTO,1992,,,,,,
TTO,1993,75.4580198279866,22.6448767543122,0.00494773590298477,15251020124.672743,18.13908703080954,23.44791223118373
TTO,1994,82.0642795355028,24.2028175860306,0.00489219432314411,16774533903.379745,18.223013394916347,23.543127734224683
TTO,1995,,,,,,
